Gene,t_all,t_sub,t_vis,t_status,t_location,t_interaction
COBLL1,-0.799688007413299,0.267872962549409,-1.21537559254051,-0.830189225808646,0.72820090812572,-1.10337748995217
SNORA70F,0.039457496805793,1.17412515835025,-0.969066821124349,0.0112951792479836,0.554345873147461,-1.49887712758448
GALNT3,0.12631721983306,0.601436157714069,-0.530395704518866,0.0747921962818966,1.027924690782,-0.80647468757436
SCN1A,-0.59196764992995,-0.306133748895036,-0.705459037127952,-0.726687900550126,2.15352033486244,-0.251919658505189
SCN9A,0.0971821182022166,0.385280256098061,-0.546480945465965,-0.0497203005160512,3.14715212030554,-0.643378353808072
STK39,0.886412634060787,1.52675837590626,0.24268423263401,1.01006758894857,-1.89729925787807,-0.639379617993133
CERS6-AS1,0.543738720611535,-0.298858715234645,0.730420574874309,0.459435743408319,2.21307860792038,0.754209213029966
SPC25,-0.576298548758697,-0.78928496309804,0.514520286320837,-0.488458982529014,-5.34299831598337,0.961891745118554
ABCB11,-0.824307905083802,-1.25834812532833,0.220307129946788,-0.783314013067089,-0.682084235047584,1.12257040014828
LRP2,-0.249855829294728,-0.717135556813199,-0.496748103466083,-0.666414497245259,6.25596398298071,-0.269455930185387
FASTKD1,-1.15251163784422,-0.450787144025164,-1.01890284789824,-1.12037747989171,-0.344905037553788,-0.668324580338816
METTL5,-0.0249845722506078,0.259198172934567,-0.156523722024823,0.0607869326357535,-1.72546169483692,-0.293968245112214
TLK1,-0.20070982843491,-0.195429022193664,-0.0603635914614736,-0.182494946965367,-0.31093614376112,0.103091415602371
SLC25A12,-0.6085377420074,-1.51849691376015,0.455638377005328,-0.578396043799929,-0.460279843113734,1.32980415142067
GPR155,0.36642422115238,-0.877366788896129,1.36732984173262,0.227121127472064,4.29028777447755,1.54930556963939
CHN1,1.43264865243946,1.79366521062291,0.55788785290342,1.61365086120902,-2.21628234358031,-0.855469296919607
ATP5MC3,-0.172282375207426,-0.113350487617544,0.0675747687910975,-0.0372423304420918,-3.05006074379462,0.13102012507037
LNPK,0.201028156406652,-0.0249615364980171,0.469030378472034,0.401650022955161,-3.46767872492579,0.401895280636338
HAGLR,0.749549293533573,1.7222830231963,-0.591172616960946,0.871803894118525,-1.93227711246922,-1.72790345993755
TTC30B,1.67653574106206,2.11001547603956,0.66209378710634,1.98993893393377,-2.98513687310796,-1.20796879659308
TTC30A,-0.945961751016321,-0.80009157661863,-0.56689455270582,-0.964136238865256,0.558397352017943,0.13994059961873
PRKRA,-0.701781549645499,-0.774493845553296,-0.310172199975903,-0.631371542941275,-1.78769267607298,0.100244522553623
FKBP7,-0.337545428323436,-0.226286507183593,-0.135711067222519,-0.252929614770442,-1.91361325108611,0.0545813607051884
SESTD1,0.680443543220368,0.378088253475067,0.556805985702885,0.670994130851846,-0.00808607250506273,0.0975891754846097
MIR4437,-0.519596613092868,-0.343389001664406,-0.441663610658498,-0.565254406967923,0.940729138485188,-0.145716978863074
PDE1A,0.34624085578789,-0.282955184542056,0.896573608559596,0.317552912135251,0.495447218716978,0.752414184776057
FRZB,0.682505802057476,0.38127795234293,0.591942672457918,0.671396138954704,0.0245786537645307,0.0213242507251915
CALCRL,-0.999944409175985,-0.744446197910848,-0.558010330889214,-0.942405207938508,-1.31436701779868,0.280867809757767
TFPI,0.793559432084464,0.660461377630016,1.12270901468819,1.21542521018838,-4.63615275083222,0.0747049944773235
SLC40A1,-0.354955902271659,-0.525145876605674,-0.223933161201013,-0.545733343993665,3.07259434762163,0.263837782199023
OSGEPL1,0.914205471937337,1.19712862031425,0.126590699736593,0.911871567643445,-0.20739853951926,-0.76771017982405
HIBCH,-0.256072096914492,-0.0641977381008736,-0.357771840156192,-0.309595498714681,1.06633723672185,-0.202962919363591
STAT1,0.331393043739092,-2.03979831030672,2.28309021549964,0.278419278952722,1.06072687988343,3.04942987288726
STAT4,0.602596643862683,0.930689107821672,-0.367640258140433,0.515848712082379,2.58590628459663,-0.99036625436776
CAVIN2,0.379218297792594,0.23992407878793,0.131392377900558,0.26125471564939,3.23900938162957,-0.0747003044466139
STK17B,-0.198558880935702,-0.870332015739011,0.265054026036384,-0.477118390734461,4.62147412419482,0.852282549143809
HECW2,-0.235908143043428,0.45426396026739,-0.535356547606773,-0.15392382778231,-1.75984416228366,-0.693792832830044
GTF3C3,-1.27616301711574,-1.64286522404944,-0.261068396362741,-1.30716845060802,0.781847815693348,0.990377255897281
PGAP1,1.04597856544282,1.65038644794486,0.269007506824274,1.0144765118651,0.363360823955788,-0.581168238884234
ANKRD44-IT1,-0.601611857277069,-0.632600487912895,-0.464404679368654,-0.739618046613276,2.1879012989775,-0.0185803736640871
HSPD1,0.156619706802078,0.413556477857092,-0.291591262375668,0.0612360040091209,2.0265959338103,-0.49715482310152
RFTN2,0.341074862948615,0.0671188138006221,0.76461785333953,0.608150334697812,-4.06945991615499,0.479953325444019
KCTD18,0.332985732751583,0.236407146078204,0.294510524347577,0.381428751614034,-0.979531420207737,0.0305782001054961
PPIL3,-0.728692285477834,-0.533901033742508,-0.393294623194321,-0.672394358199414,-1.18211550622359,0.231250599808188
FAM126B,-0.434781594251256,-0.179274297933958,-0.53773849441848,-0.555456700972372,2.0591465453882,-0.327791229500829
CFLAR-AS1,1.03557591102155,0.97708351285682,0.392235006478925,0.993347771003256,3.21277668182399,-0.499282918719808
TRAK2,-1.20302982750556,-2.38077019112863,-0.474770447015696,-1.17016999198741,-2.95500993857191,0.309115343083643
C2CD6,-0.968002021882012,-0.455086692099188,-0.886782355666487,-0.914167705870661,-3.0334990021039,-0.134557480557717
TMEM237,-0.230571412128173,-0.746144244986858,0.94443406003254,0.00696873628013582,-7.13621498487743,1.17452220275019
SUMO1,0.397511478652005,0.841480408715847,-0.248060775420414,0.335574337304813,1.2985123155718,-0.737785429928291
ICA1L,-1.40827359653563,-0.881465158733251,-1.00835021081034,-1.35468736942041,-1.55875088256993,-0.0191611115622797
WDR12,1.25272425557863,0.779673816607414,1.13496872393764,1.36254684952538,-1.65723688433735,0.134898664689631
RAPH1,-0.423758304525692,0.0796285145004403,-0.815331303127712,-0.604517720016696,2.85821903931639,-0.667115810418906
METTL21A,0.189899661439412,0.0496598240306869,0.0203468595183542,0.0511254899643883,3.20394745554507,-0.0255785897253643
CRYGA,-0.859337033252855,-0.294250486107326,-0.982718567272579,-0.895740757041791,0.82200150704544,-0.411043300117805
IDH1,-1.0374307568712,-1.62479881369891,0.0752350663616346,-1.02421645189837,0.0358152963297183,1.19529382143165
KANSL1L,-0.429955954138562,-0.455446385993483,-0.430585956827137,-0.635403796747938,3.156470725452,0.0556011032550176
ACADL,0.298947325961176,0.0710048195303961,0.321059544462641,0.295228299000881,-0.0121850302708092,0.185590338166446
LANCL1,-0.24008923307416,-0.290686128007074,0.0287575159391368,-0.132545581490665,-2.4467577003758,0.186189657396602
IKZF2,-2.66519989640807,-2.14138955840176,-1.59615325026522,-2.6129130639777,-0.370776285872072,0.20554002876756
BARD1,-0.526118405458768,-0.0386689210215357,-0.61260935330042,-0.440059024667883,-2.25652979967446,-0.355451131171677
FN1,0.438097907632826,-0.210068461794602,0.492165821360451,0.363916699915058,1.6766572583927,0.516657401149583
LINC00607,0.479058529755645,-0.565921842093581,0.965938556544609,0.4413023966992,0.67316184641679,1.0918446024526
IGFBP5,0.806179487464844,1.09103746487357,0.133975284542,0.941710817942598,-2.05731394952886,-0.818563307928372
DIRC3,-0.146860627144691,-0.505108730966109,0.0349541943635764,-0.305547526501147,2.90041454277505,0.370686054645489
CXCR2P1,0.204920987862386,-0.999396119266557,0.993429459738023,0.0523508060569114,3.66342036089916,1.40680147184233
CXCR1,-0.00829867077351351,-0.980748489249235,0.730174610952687,-0.181719740473744,3.44214081468884,1.2215565006616
AAMP,-0.624910859418661,-0.583137491014651,-0.372759786350051,-0.615914222090428,0.00107649195712422,-0.0136241644543345
CATIP-AS1,0.322404140313826,1.17557499373041,-0.613810405447056,0.160489861866047,5.02958352539856,-1.1810546987045
USP37,0.536062148586521,0.537591627220254,0.164686051303176,0.432435899481961,3.86403452458199,-0.170584228893537
RNF25,-1.04132416754941,-0.384057255713998,-0.914320488232282,-0.99108416218857,-0.951653357982573,-0.543607284865774
CRYBA2,0.340763528254751,-0.900426292043404,0.942269565978367,0.285589008808267,1.11537055563872,1.26880491508448
CNPPD1,0.482559543075212,1.11335577095839,-0.183228889044065,0.529843159036306,-0.965234541821639,-0.846927624279289
GLB1L,1.07850287759638,0.011482454710371,1.48008318452704,1.04801466791706,0.327801497442282,0.979690584020298
TUBA4A,-0.521793387335359,-0.338226274464286,-1.12661961556407,-0.954456809347751,5.36683121979715,-0.351994236107619
DNPEP,0.512672596159268,0.566913369665516,0.371297123065207,0.603912645893104,-1.61932832297782,0.0264981442820786
EPHA4,0.262283055428559,-0.100894381540608,0.677361874518912,0.322994918364659,-1.19061720131352,0.466958656358214
FARSB,0.202863132881841,0.671193516715831,-0.0443761104654632,0.392392324072419,-3.29595563220112,-0.47728161658144
AP1S3,-0.613612813745992,-0.834591502997953,-0.000410384435953674,-0.524369602741349,-2.95542553280344,0.545514264692505
FAM124B,-0.15696985449695,0.50944715655704,-0.913381749997139,-0.169895962016683,0.299857260427375,-0.960569513112231
MIR4439,-1.85972230615779,-1.43954393467139,-1.32382186570823,-1.92553285980002,1.17537186499102,-0.198954319155268
TM4SF20,-1.21145996945403,-1.03403843477261,-0.643450367248561,-1.21752808433215,0.415979965715852,0.424306029404829
SLC19A3,-1.39668953953738,-1.21863548257128,-0.622247446511251,-1.35770903514003,-0.449571565987573,0.659943043971132
PID1,-1.11768900646412,0.274502118947876,-2.65056248357322,-1.20227347783747,1.42073085849296,-1.6283269059881
SP110,0.156261542958292,0.317492343153219,-0.251679618421197,-0.038958771673483,4.65027271271806,-0.382053883826414
LINC01907,-0.278061741455323,-0.700307637129263,0.370764207105537,-0.365794727209473,1.63792993064805,0.806838048563188
HTR2B,1.60183630827571,0.986550162801224,1.57320149057133,1.86838513835215,-2.73878178582745,0.683192291564387
NCL,1.08848287486368,0.419628088718471,1.0706468101478,1.13602481627241,-0.985269921185929,0.617443866719072
SNORA75,-0.0252910623108976,-1.13380271319189,0.727145401427548,-0.0151479352536332,-0.195549403910026,1.23164734122493
SNORD20,-0.684738520674256,0.075901425879042,-0.886375612336396,-0.665247358363428,-0.198412494901241,-0.720093330142685
SNORD82,-0.358920055366294,0.192933878969675,-0.760995955303393,-0.310541869070681,-0.947772933476051,-0.6003712367129
HJURP,-1.4078725035724,-0.630816217742272,-1.71645030727383,-1.45067100972998,-3.86891101358958,-0.281293106387949
ARL4C,1.55851060492024,2.13431976253634,0.161611859982922,1.5234346739102,2.20727295830894,-1.38013590142041
GBX2,-0.155208932304044,-0.627168186672344,0.209690317836534,-0.242200646517967,1.66955873285764,0.574995633100067
COL6A3,-0.364940055576643,-0.196066310667103,-0.0461791479790142,-0.193868767397223,-7.95012608540872,0.152451028517365
PER2,0.68609042662851,1.15434730724102,-0.230174609077617,0.713264623953816,-0.661626343747032,-1.05604834069202
HDAC4,-0.0655272863781004,-0.235186803898779,-0.055016267978552,-0.196041640065658,2.51968708456386,0.119095033501867
MIR4440,-0.920588372843999,-0.650116300349545,-0.838788877254254,-1.06965010640778,2.1475390799708,-0.101001065624743
MIR4441,-0.272907131603474,-2.26213816378627,0.595762776352335,-0.437753407435688,2.82181560089816,1.54167680195198
COPS9,-0.387210050431155,0.235090984288695,-0.545882218380557,-0.324196287286704,-1.32558085156236,-0.568176762285427
STK25,-0.507829284079997,-0.193537001361378,-0.428204435542011,-0.463471201398941,-0.832284313248247,-0.199581439028555
THAP4,0.28913942518213,0.251048281022748,0.381622650157549,0.459528807931569,-2.8810134685126,0.106464018336532
DTYMK,-0.396460311960648,0.0097887836276441,-0.373241761318661,-0.252023384791391,-5.41458868148094,-0.250883109568807
RSAD2,0.263335835985999,-0.477441521521687,0.740320909530467,0.192806375561381,1.48486274447852,0.853912394323459
SLC35F6,-0.500736544988979,0.131902788435439,-0.473652232739582,-0.414831286947161,-2.19112963888586,-0.470315051692002
GPN1,-0.165842059885904,0.477349784167251,-0.495428840821925,-0.104598936978268,-1.24279825553092,-0.678731750512605
SPDYA,1.26994891556763,-0.13790603321034,2.07581490943346,1.27227717142087,3.5665258125491,1.43187280412742
LBH,-0.277190304243661,-0.0372044943383539,-0.618872670377079,-0.404707311451258,2.26219613973113,-0.320346793410506
CEBPZOS,-0.655510618100976,-0.972250099717484,-0.152845715802946,-0.596524073170602,-1.26449553199332,0.349706723565385
MORN2,0.267439077029413,0.23093731967441,0.300185305650922,0.383306269131421,-2.08977679752198,0.0587321320520446
MAP4K3-DT,-0.23295312267014,-0.387653469899622,0.407209719546478,-0.077680935021037,-3.89291806257087,0.557600849151953
LINC02583,1.14930036176481,0.956026559405544,0.558491807603122,1.09115051170373,1.5776553500018,-0.36406287176858
MSH2,0.287921472366943,0.257280302857513,0.334793410049215,0.423795025482433,-2.37921860648641,0.0286733226919467
MSH6,-0.355531802431149,0.485853615952215,-0.781651487755639,-0.330987212769867,-0.402748395763444,-0.900508133463053
KIAA1841,0.363140388004711,-0.337657296484079,0.62671625773887,0.329196338181729,0.608678148918871,0.691830203694267
C2orf74,0.246302741108301,-1.62019984130843,1.82315215467427,0.28021969117437,-0.715332420082417,2.42659969399116
APLF,0.738264771257241,-0.191637541004068,1.10794585703088,0.687571344172207,0.990409151914748,0.91202032232272
ANXA4,0.614493007294988,0.270716336267663,1.17923433720883,0.940280808652319,-4.14443689156349,0.452636024042282
SNRNP27,0.955529693438079,0.436446055021929,0.834959782884193,0.945293396590998,-0.0706910810758392,0.393162489136483
MXD1,-0.474090883162298,-0.874113161695865,-0.128659302662532,-0.788993550958072,4.3163548806879,0.671716274928453
NAGK,-0.1231437771228,-0.124206806956802,-0.0597961067621763,-0.112036818401498,-0.187386309002565,0.0103282608874036
CYTOR,-0.37209492982041,-0.568473358521817,-0.0225074903172693,-0.285770339128273,-2.00396222370221,0.256772273585804
CNNM4,0.899331346878984,0.775602641820637,0.542257971867076,0.953444256191904,-1.0695050560862,-0.276383549573881
CNNM3,-1.23812105836852,0.52760707045145,-2.59809241669086,-1.3194007708213,1.37063816585066,-2.08599469587321
MRPL30,0.443887090694587,0.0807035225932932,0.417385265708662,0.422178420652525,0.317079521724726,0.337364979513573
IL1RL1,0.899421701746481,0.822983061619078,0.458424372248828,0.864472631995434,4.12464104889827,-0.153436080882865
IL18R1,-0.782685065832628,-0.141624809232855,-1.24700350691536,-1.0914686391798,3.72923313843356,-0.866520185254632
LIMS3-LOC440895,-0.216783725365843,-0.544854837085736,0.169709033378105,-0.187684747252918,-0.535012296321741,0.468974246429292
IL1RN,0.952653871609267,0.606428667992944,1.75464023542611,1.48409304793448,-5.12399803167728,0.37554325653109
PLEKHB2,-0.184490229464579,-0.276627434156823,0.151082081705678,-0.141448823125633,-0.840920643078345,0.320963783017377
BBS5,-1.83474046219078,-1.07938753135734,-1.44653627906249,-1.8179681907659,0.179955148173111,-0.524603765975133
KLHL41,-1.29039250949754,-1.60503851707191,-0.146431630279282,-1.23730428344703,-1.9100246834271,1.09776554886777
PHOSPHO2,-0.13883132670987,-0.794891822230802,0.84909397762122,-0.0370897393737479,-2.15919997454966,1.1614245342336
HOXD4,0.412151358880212,0.508363872998129,0.219719824173708,0.537702333483849,-2.13975160408468,-0.275266210559491
HOXD3,0.342484286986623,0.522427262623147,-0.020497937403601,0.341472689401416,-0.0783140234544937,-0.385209169147023
TTN-AS1,1.02539767517749,0.808727595528131,0.653640011048026,1.05239389626131,4.90101589733354,-0.215207643815329
DNAJC10,-0.597662211560339,0.380931459172326,-0.975347069584528,-0.592245107254404,0.0640427855198411,-0.991451487644938
NUP35,0.843294540534487,-0.233675847257687,1.42892038510152,0.824222592761474,0.141490387283056,1.12256624766385
C2orf88,1.41647444274768,1.07993679774184,0.873228174282562,1.36303903420599,1.16073972624908,-0.0121148338318012
LOC105747689,0.0652338466379004,-0.29267326897705,0.296117440134906,0.0410404539675593,0.468189061326485,0.413145033201808
PLCL1,0.557293932933366,0.0807971649915146,0.773254808675672,0.589897628647909,-0.733093603600064,0.435715615975392
MAIP1,-0.0981495939013828,-0.836041037112612,0.60296880609115,-0.033282782590637,-1.31173490633898,0.990481858235326
BZW1,-0.682454407006408,-0.638010754839853,-0.251279202144602,-0.616409308369201,-1.55248556318559,0.260852239338639
LINC00299,-0.426348900189708,0.497398410976784,-1.14889025251362,-0.416022230511337,-0.0837290113104762,-1.12712910848407
MBOAT2,1.13424929919587,0.00801027580102896,1.3617195784807,1.08903456694247,0.739377525337412,1.02669727387548
SMC6,0.524753084852443,1.06588945689368,-0.0368679359758405,0.714779677638841,-2.86157452432321,-0.801281185613577
CDC42EP3,0.245949598490275,0.479847126191983,-0.226471170506868,0.201863760264806,0.85731406250875,-0.517339495882298
CYP1B1,0.615472420256994,0.65200054395821,0.276769483478706,0.690253656798907,-1.36882082076862,-0.370074693920208
ATP6V1E2,1.56822272366996,-0.0539959494672212,2.37490114855699,1.56213114048063,-0.295575930587508,1.59469473422744
GPR75-ASB3,0.593073792162817,1.23292761056132,-0.106193033521314,0.680471721847662,-1.54610568589581,-0.880460798623376
GPR75,-1.35171764270804,-0.873107291673941,-1.40875499571129,-1.65158079289528,3.10817268296648,-0.390469688905713
ASB3,1.1529784066449,0.946005150029245,0.996209036606803,1.39206556995016,-2.8078399956725,-0.0478485761773386
WDPCP,0.0279641431067632,-0.0791231278947166,0.122309092429875,0.0191007196920694,0.169169675861776,0.138781055659113
SERTAD2,1.19388330296852,2.1680205915886,0.248511190746838,1.47730640281415,-3.11110198148078,-1.16020297808912
WDR92,0.353377799963188,-0.102523158640266,0.821373669173722,0.460867519968085,-1.91331502972266,0.590381220823206
TIA1,0.568548758142713,-0.389406427919951,0.942911565990377,0.584650924306008,-0.454869267148568,0.975105029879482
TEX261,-1.34988595750848,-1.31024667969931,-0.645050587709378,-1.30172044745194,-2.07451110056566,0.301692727495544
POLR1A,-0.585674478992698,1.05829963676058,-1.19842812665931,-0.502231918844882,-2.28193137789679,-1.54066889183914
MRPS5,-0.0330295751103106,-0.549217179942389,0.314237920960985,-0.147579161385377,2.25445934395833,0.612970076172168
LINC00342,-0.687014879916818,0.205666641691538,-1.08575858892405,-0.621628002295239,-1.52698085534958,-0.881467193452782
ANKRD36C,-0.743071776238534,-0.153654720284554,-0.809552355458959,-0.672813394857038,-1.85006962584381,-0.407666720671269
TBC1D8,-1.35215991619294,-1.05314207108987,-1.056538304772,-1.47170056610846,-4.9664440757645,0.406761385603949
SNORD89,-0.0492785229558226,-0.406295759942585,-0.00707986657003295,-0.311658371673397,4.97241027912095,0.31426780446759
RNF149,-0.606858216463759,-1.31787061508794,-0.117730358194962,-1.08479430461934,5.52713207206916,0.98842762585145
FAR2P2,-1.17839335488388,-1.23431352170175,-1.05278528789284,-1.64298467070006,4.33434496795081,0.307955977783564
ARL5A,-0.477792268063889,-0.410296836615597,-0.573494466540001,-0.713837044843112,3.44754918011186,-0.171536840712492
PLA2R1,-0.538365971364551,-0.0702990115582139,-0.84921512442409,-0.450268058509086,-2.3975466798056,-0.296851558922883
LINC02478,0.663334287451635,-0.0972191069784379,0.91145625820887,0.677999297965581,-0.449264995088692,0.756826309108716
LOC100506124,-0.187676781224392,-0.098649598972006,-0.236112613982467,-0.251023241144796,1.2432577099337,-0.116350166454272
NFE2L2,1.33333216382036,1.03956954185921,0.968384755502827,1.38960730143728,4.24168105607324,-0.529039709504787
LOC100130691,-0.100678654943193,0.0648803347844243,-0.244764345066426,-0.119900120564637,0.408607798245612,-0.208055645646531
TTN,0.397965371437947,0.31925131861001,-0.0260201191793254,0.25185823241716,5.74661367632525,-0.291079547375051
CCDC141,0.292421639127472,0.56818649038384,-0.352198262353092,0.0931403579805445,6.71164967466031,-0.639297722610829
NCKAP1,1.67363992372662,1.03803638588195,1.91262499280127,2.02609427476454,-3.2123265577162,0.268321115489161
MYOSLID-AS1,1.21185208501142,0.801808813205914,1.01275342892541,1.2505397961177,4.35064338062728,-0.155693856230749
MREG,-0.355279227841659,-1.0498254834633,1.51982515573179,-0.178931351150225,-7.78846563222817,1.6682152238542
NHEJ1,1.43221783732207,1.11043728340527,1.03349997701548,1.53712757795324,-1.57736399581994,-0.142824421929835
CHL1,0.485840427261148,0.316240487546232,1.20192815204403,0.764702799990529,-3.90747896777063,0.131421868254523
LINC01266,-0.890841890664728,-0.978902135098078,-0.284538705845545,-0.922809809278079,0.759943916366071,0.576672626618791
TRNT1,0.735861291304334,0.876866138224532,0.0293514388659589,0.684549154343715,1.01067247841704,-0.675824989135179
LRRN1,0.296214127031604,1.5569962095503,-1.05184592503143,0.14958648476635,3.98105299037683,-1.80407868738405
ITPR1,-0.943556062790389,-0.562793762766644,-0.661225190177471,-0.879715643013376,-2.43316649459513,-0.0696351969001445
BHLHE40,1.1174530449609,1.04413719826127,0.579797443395222,1.18040965455289,-1.17451085568055,-0.461853046842026
EDEM1,-0.285824344214185,0.164115542038997,-0.497766753618428,-0.288139957955107,0.127702414006419,-0.4768854949767
THUMPD3,-1.65717350937188,-1.66020062186558,-0.73019840319806,-1.60890138523276,-1.61482200533573,0.519581679059354
MTMR14,0.891714634869672,0.678330130813754,0.913605421964699,1.13831977848632,-3.0721120355505,0.419489363685454
BRPF1,-0.241139328480244,0.835573010381902,-0.728852318698711,-0.111604211072391,-3.09786791776668,-1.072635551661
JAGN1,0.169194539457208,0.344738331498738,0.00299558887696721,0.243285752374134,-1.43721009266744,-0.24822971780564
CRELD1,0.135903444165231,0.0532164862297003,0.0356912095199826,0.0636800274417741,1.48155936954463,-0.0152672990046202
PRRT3-AS1,0.926537303399428,0.586844568078003,0.631778637502757,0.862499237594241,1.75563227172137,-0.123541978528045
FANCD2,0.778306291565818,-0.693896904844878,1.52692561819846,0.733673183890089,0.797510086144105,1.58673783142495
BRK1,1.68475369909329,1.53867672881909,0.742930080638516,1.680054390552,-0.341344780087646,-0.851953326534878
IRAK2,-0.216384102757471,-0.316832131927626,-0.183979201171364,-0.361389717254379,2.58923080402619,0.121208986696502
LINC00852,0.62067561488378,0.899336186973982,-0.163497097956007,0.538113571247431,2.34912294915806,-0.78987634373248
HRH1,-0.838564282947336,-0.691528315632875,-0.65350511374045,-0.964223287528635,1.9363734284368,0.134410424407251
SYN2,0.576473211679213,1.18622217587706,-0.164648053371921,0.555721276694938,0.257947195088749,-0.850559776338546
PPARG,-0.387909069448621,-0.250240144104211,-0.191837794879723,-0.284957032424337,-2.62493187351551,-0.0498842248167352
TSEN2,-1.22532447090244,0.144045014297055,-1.7140999532688,-1.19918355605157,-0.178009298641406,-1.33937020179666
MKRN2,-1.98421169837184,-2.41774643626137,-0.661663906715819,-1.93490894239574,-1.32018027752089,0.949875240525724
FBLN2,0.775287113805465,0.32391552500047,1.34739734178094,1.00990720044535,-3.07335286033069,0.401668075580339
LSM3,0.554809796769235,0.441024609181575,0.350757305633733,0.558785422079492,-0.23197785945873,-0.0386568394853329
SLC6A6,0.268769727012978,0.181489790178984,0.405943002701183,0.443511922959537,-2.97088572215082,0.213642757799809
FGD5,1.43846036009822,1.28639442675165,1.28758548282996,1.84310058458189,-3.69169247894638,-0.174703124714265
SH3BP5-AS1,0.29485213913344,0.431687837485651,-0.141172283651237,0.212629076608474,1.80810984667251,-0.41865000182016
EAF1,-0.118340282289114,-0.149810032921554,-0.0431680280581975,-0.117890853081736,0.0252380075969296,0.04923566422696
GALNT15,-1.30485958171049,-0.95893344976494,-0.808140129765369,-1.26880552064053,-2.6137838863729,0.337972503908819
SATB1-AS1,0.0992873651559887,1.38854037886522,-1.09266821242557,0.0810066209216019,0.339475648322839,-1.74098240404205
KAT2B,0.164140176451661,-0.0743324323904897,0.12274386555389,0.0404462205466107,2.73487150339437,0.138797099822242
SGO1-AS1,0.185435505023621,-1.19803605455916,1.05083730296505,0.184232399425863,-0.0295706474816136,1.53577433478749
NR1D2,1.79405999643142,1.81152865232528,0.772812745346108,1.80353035263326,-0.559237461237211,-0.743061060453425
CMC1,-0.0325396161287394,0.351934727239327,-0.158414194826776,0.0479050371366387,-1.61978979210999,-0.320570987423469
RBMS3,0.511452905509686,0.548655271043616,0.172338853592272,0.553200091400919,-0.877608908735374,-0.373452560509514
STT3B,-1.9454022924186,-1.07513832163124,-1.618036823943,-1.89695303713442,-1.38461159872507,-0.148151542080546
CMTM8,0.938491882517106,1.41326007659762,-0.0517640316224542,1.05686521405691,-1.82361049969497,-1.18297457078658
CNOT10,-0.19091236480822,-0.440564373430539,0.0164628064955367,-0.298078136020611,1.99826392132557,0.333362300113964
CRTAP,1.07225870002635,0.35809653921248,1.07912507360969,1.05603965682999,0.0138292550008106,0.519539560445739
PDCD6IP,0.262565435610049,-0.435873555700357,0.626442510767338,0.180038013265308,1.7922105262956,0.749649461451351
CTDSPL,0.548600234403334,0.791866070856037,0.214590755801771,0.58146004819963,-0.73625904779919,-0.229298969319144
MIR26A1,-0.910651446830607,0.162042196610238,-1.37941531140263,-0.851876955821236,-1.34112019667361,-1.0422201066455
DLEC1,-0.593281189182102,-0.495111634018374,-0.808512121395311,-0.95318691070965,4.50567289932774,-0.283553679729475
MYD88,-0.53685408349513,-0.679688222103915,-0.174185279275308,-0.527204941489938,-0.0376338505774044,0.256986428121412
OXSR1,0.999704529020821,0.00869020877850047,1.28934049074666,0.970348908421834,3.76929168536117,0.909006889146162
SLC22A13,-0.0942426607355232,-1.00391014479522,0.374026604458616,-0.242211810730622,2.79629926634666,0.878135266546166
ACVR2B,-0.128199981370243,-0.0779306918047403,-0.0404223998571568,-0.0802703135112658,-0.95096172557282,0.0187088603411636
EXOG,-0.40693616846315,-0.597787692225541,0.0011337463709363,-0.358248844353496,-0.952403330073109,0.374148181795398
WDR48,-1.18122038428378,-0.478553410936162,-1.13497409704152,-1.12357871845539,-1.65696204640068,-0.336371788293906
SLC25A38,-1.46744987550914,-1.03398734303013,-1.01732665025278,-1.41380885588744,-1.26581620250941,-0.294195033215222
ZNF619,-0.690335836878877,-1.47021696760954,0.556144853705293,-0.724150279337686,0.767425305579342,1.51070864319869
VIPR1,2.00745146456663,1.43395240728437,1.2921910817364,1.95496991331355,1.02861610013253,-0.240613619760888
ZBTB47,-0.76150576855937,-0.616363926971471,-0.354060024670114,-0.702600827664468,-1.28944126281059,0.249442440148825
LINC02158,-0.412441189259687,-0.745218557489971,-0.225768169859449,-0.60812183059572,3.05909604954465,0.255367232439183
SNRK,1.20752023310549,0.923997200958765,0.685877851538179,1.15382696984249,2.10022735845098,-0.228885349829391
TCAIM,-0.90740854498323,-2.36622476731995,0.908872826898332,-0.924244842969014,0.530905136834038,2.34455509903841
KIF15,-0.313116593459155,-0.488289791702888,0.500075858606362,-0.175353469893073,-3.72541058898855,0.683232697520962
LIMD1,-0.830633383698696,0.0782329831697071,-1.60524587316589,-1.09965420779643,3.32740061329278,-1.15896549347396
CXCR6,-0.0305179058869605,-0.0568352029008332,-0.237058115061322,-0.24265562271921,4.12136482005655,-0.181930781307428
CCR3,1.10168497988392,-0.359819056377788,1.4076680141918,1.05208717392761,2.67156818366637,1.35514544119698
CCR2,0.560771681193153,-0.127247855879602,0.756869840053406,0.521866059205568,0.684607997576958,0.649191435899855
CCR5,0.0589329418999612,-0.804296324311601,0.753428564355742,0.0960894264704617,-0.750453359936281,1.0852047677931
RTP3,0.151833790929063,-0.397241661243226,0.387418667848671,0.0743380359323221,1.60654339303924,0.5445957659125
PTH1R,0.538551986794627,0.270827289464858,0.685617950690009,0.654449049546748,-1.94307111369359,0.195841043249027
NBEAL2,-0.557878135780773,-0.813135655710656,-0.125716092211544,-0.649072998823971,1.60646266098205,0.490047015047684
